month,floor_area_sqm,resale_price,age
2021-03-01,94,462888,7
2021-03-01,93,540000,5
2021-03-01,93,488000,5
2021-03-01,93,460000,9
2021-03-01,93,520000,5
2021-03-01,93,532888,5
2021-03-01,93,530000,5
2021-03-01,93,495000,5
2021-03-01,93,415000,9
2021-03-01,93,551000,5
2021-03-01,90,460000,5
2021-03-01,93,500000,5
2021-03-01,93,528000,5
2021-03-01,93,515000,5
2021-03-01,93,488000,5
2021-03-01,93,505000,5
2021-03-01,93,490000,5
2021-03-01,90,479000,5
2021-03-01,93,415000,9
2021-03-01,93,500000,5
2021-03-01,90,430000,5
2021-03-01,93,482000,8
2021-03-01,93,502000,5
2021-03-01,90,440000,14
2021-03-01,90,430000,5
2021-03-01,93,466000,5
2021-03-01,93,490000,5
2021-03-01,93,500000,5
2021-03-01,95,480000,8
2021-03-01,93,465000,5
2021-03-01,93,475000,9
2021-03-01,93,470000,9
2021-03-01,93,520000,5
2021-03-01,90,458000,5
2021-03-01,93,456800,5
2021-03-01,93,478888,5
2021-03-01,93,435000,5
2021-03-01,93,485000,5
2021-03-01,95,523888,8
2021-03-01,93,460000,8
2021-03-01,90,408000,17
2021-03-01,93,488888,5
2021-03-01,93,500000,8
2021-03-01,90,410000,18
2021-03-01,92,480000,7
2021-03-01,93,520000,10
2021-03-01,94,510000,8
2021-03-01,99,558000,8
2021-03-01,92,445000,7
2021-03-01,93,495000,10
2021-03-01,92,465000,7
2021-03-01,92,465000,7
2021-03-01,90,420888,14
2021-03-01,90,430000,14
2021-03-01,93,505000,7
2021-03-01,92,500000,5
2021-03-01,92,530000,5
2021-03-01,92,561000,5
2021-03-01,92,500000,5
2021-03-01,92,550000,5
2021-03-01,93,583000,7
2021-03-01,92,568888,5
2021-03-01,92,475000,5
2021-03-01,93,465000,6
2021-03-01,93,448000,6
2021-03-01,92,565000,5
2021-03-01,92,525000,5
2021-03-01,92,565000,5
2021-03-01,92,590000,5
2021-03-01,92,550000,5
2021-03-01,92,544000,5
2021-03-01,92,500000,5
2021-03-01,92,520000,5
2021-03-01,93,485000,6
2021-03-01,92,500000,5
2021-03-01,92,540000,5
2021-03-01,93,508000,7
2021-03-01,92,568000,5
2021-03-01,92,450000,6
2021-03-01,92,548000,6
2021-03-01,93,530000,4
2021-03-01,93,455000,5
2021-03-01,93,535000,4
2021-03-01,92,530000,6
2021-03-01,93,495000,5
2021-03-01,92,525000,6
2021-03-01,93,535000,4
2021-03-01,93,490000,5
2021-03-01,93,535888,4
2021-03-01,93,565000,4
2021-03-01,93,468000,5
2021-03-01,92,485000,6
2021-03-01,92,430000,6
2021-03-01,92,450000,4
2021-03-01,93,500000,5
2021-03-01,93,455000,5
2021-03-01,111,438000,18
2021-03-01,113,570000,4
2021-03-01,111,420000,18
2021-03-01,110,436888,18
2021-03-01,110,452099,18
2021-03-01,110,468000,18
2021-03-01,110,500000,17
2021-03-01,110,430000,18
2021-03-01,110,430000,18
2021-03-01,110,460000,18
2021-03-01,113,635000,5
2021-03-01,112,640000,5
2021-03-01,111,510000,18
2021-03-01,111,475000,18
2021-03-01,110,450000,18
2021-03-01,110,468000,17
2021-03-01,114,528888,17
2021-03-01,110,495000,18
2021-03-01,110,500000,16
2021-03-01,114,500000,17
2021-03-01,114,515000,17
2021-03-01,114,485000,17
2021-03-01,110,550000,5
2021-03-01,113,670000,5
2021-03-01,113,610000,5
2021-03-01,113,625000,5
2021-03-01,113,675888,5
2021-03-01,113,680000,5
2021-03-01,113,720000,5
2021-03-01,110,470000,16
2021-03-01,113,655000,5
2021-03-01,110,592000,5
2021-03-01,113,680000,5
2021-03-01,111,510000,16
2021-03-01,110,600000,5
2021-03-01,110,615000,5
2021-03-01,113,650000,5
2021-03-01,112,448000,16
2021-03-01,110,608000,5
2021-03-01,113,662888,5
2021-03-01,113,665000,5
2021-03-01,113,654000,5
2021-03-01,113,591888,5
2021-03-01,113,570000,5
2021-03-01,113,590000,8
2021-03-01,113,555000,8
2021-03-01,110,500000,17
2021-03-01,110,475000,18
2021-03-01,110,468000,18
2021-03-01,110,485000,17
2021-03-01,113,633000,5
2021-03-01,112,548000,7
2021-03-01,147,910000,9
2021-03-01,113,570000,8
2021-03-01,113,520000,6
2021-03-01,113,550000,6
2021-03-01,112,645000,5
2021-03-01,112,625000,5
2021-03-01,112,630000,5
2021-03-01,112,650000,5
2021-03-01,112,660000,5
2021-03-01,112,600000,5
2021-03-01,113,720000,4
2021-03-01,113,635000,4
2021-03-01,113,665000,4
2021-03-01,111,612888,6
2021-03-01,112,638000,6
2021-03-01,113,610000,5
2021-03-01,112,670000,6
2021-03-01,112,585000,6
2021-03-01,112,575000,4
2021-03-01,112,614500,4
2021-03-01,128,560000,17
2021-03-01,46,243000,54
2021-03-01,47,220000,52
2021-03-01,58,298000,54
2021-03-01,58,250800,52
2021-03-01,60,270000,52
2021-03-01,59,275000,51
2021-03-01,69,290000,54
2021-03-01,65,618000,5
2021-03-01,65,650000,5
2021-03-01,65,670000,5
2021-03-01,65,575000,5
2021-03-01,65,635000,5
2021-03-01,65,635000,5
2021-03-01,65,650000,5
2021-03-01,65,636000,5
2021-03-01,65,649000,5
2021-03-01,69,520000,9
2021-03-01,65,310000,45
2021-03-01,65,300000,45
2021-03-01,65,292000,46
2021-03-01,65,338000,45
2021-03-01,76,385000,45
2021-03-01,65,360000,45
2021-03-01,65,422000,47
2021-03-01,59,345000,47
2021-03-01,65,380000,46
2021-03-01,65,435000,47
2021-03-01,59,355000,47
2021-03-01,59,300000,47
2021-03-01,68,400000,46
2021-03-01,66,330000,51
2021-03-01,69,269000,51
2021-03-01,67,295000,51
2021-03-01,76,360000,48
2021-03-01,60,265000,51
2021-03-01,70,295000,51
2021-03-01,60,508000,13
2021-03-01,60,525000,13
2021-03-01,88,818000,6
2021-03-01,96,860888,6
2021-03-01,105,790000,25
2021-03-01,104,780000,25
2021-03-01,95,920000,5
2021-03-01,87,855000,5
2021-03-01,97,890000,5
2021-03-01,97,858000,5
2021-03-01,83,772500,5
2021-03-01,97,795000,5
2021-03-01,83,775000,5
2021-03-01,83,808888,5
2021-03-01,97,920000,5
2021-03-01,97,938000,5
2021-03-01,97,905000,5
2021-03-01,109,900000,5
2021-03-01,95,844000,5
2021-03-01,83,808000,5
2021-03-01,83,760000,5
2021-03-01,83,775000,5
2021-03-01,97,888000,5
2021-03-01,83,848000,5
2021-03-01,83,715000,5
2021-03-01,83,830000,5
2021-03-01,95,768000,9
2021-03-01,88,693000,9
2021-03-01,95,700000,9
2021-03-01,87,578000,18
2021-03-01,95,738000,9
2021-03-01,95,718000,9
2021-03-01,87,755000,8
2021-03-01,93,850000,8
2021-03-01,93,820000,8
2021-03-01,86,590000,47
2021-03-01,88,500000,46
2021-03-01,82,520000,47
2021-03-01,107,610000,25
2021-03-01,107,662000,25
2021-03-01,94,698000,21
2021-03-01,93,783000,10
2021-03-01,85,740000,15
2021-03-01,98,788000,10
2021-03-01,85,620000,21
2021-03-01,90,725000,13
2021-03-01,90,735000,13
2021-03-01,90,732000,13
2021-03-01,99,999988,5
2021-03-01,117,755000,43
2021-03-01,117,830000,43
2021-03-01,117,735000,43
2021-03-01,112,780000,18
2021-03-01,111,815000,18
2021-03-01,120,810000,44
2021-03-01,124,938000,23
2021-03-01,118,670000,47
2021-03-01,117,1020000,9
2021-03-01,117,828000,10
2021-03-01,142,945000,26
2021-03-01,47,250000,6
2021-03-01,47,268000,6
2021-03-01,68,317000,6
2021-03-01,96,393000,20
2021-03-01,96,380000,20
2021-03-01,94,420000,11
2021-03-01,94,385000,11
2021-03-01,86,358000,17
2021-03-01,90,360000,20
2021-03-01,93,410000,20
2021-03-01,93,455000,20
2021-03-01,90,355000,20
2021-03-01,93,480000,6
2021-03-01,93,438000,6
2021-03-01,101,410000,22
2021-03-01,101,400000,22
2021-03-01,101,430000,22
2021-03-01,86,350000,20
2021-03-01,86,350888,21
2021-03-01,86,360000,20
2021-03-01,90,428000,15
2021-03-01,91,400000,20
2021-03-01,113,548000,19
2021-03-01,113,538000,19
2021-03-01,110,472000,19
2021-03-01,110,465000,20
2021-03-01,119,440000,22
2021-03-01,120,492500,22
2021-03-01,120,465000,22
2021-03-01,111,480000,20
2021-03-01,123,540000,22
2021-03-01,122,468888,22
2021-03-01,121,450000,22
2021-03-01,131,515000,20
2021-03-01,131,500000,20
2021-03-01,131,570000,20
2021-03-01,137,480000,20
2021-03-01,131,605000,20
2021-03-01,130,580000,20
2021-03-01,130,520000,20
2021-03-01,125,568000,19
2021-03-01,130,568000,20
2021-03-01,47,280000,5
2021-03-01,47,308000,5
2021-03-01,46,280000,6
2021-03-01,50,280000,9
2021-03-01,47,246000,9
2021-03-01,47,255000,6
2021-03-01,67,380000,6
2021-03-01,67,375000,6
2021-03-01,88,365000,14
2021-03-01,68,330000,8
2021-03-01,70,370000,11
2021-03-01,67,375000,6
2021-03-01,68,357000,8
2021-03-01,68,398000,5
2021-03-01,68,390000,5
2021-03-01,68,360000,5
2021-03-01,68,360000,5
2021-03-01,67,370000,8
2021-03-01,67,310000,6
2021-03-01,67,325000,6
2021-03-01,67,445000,6
2021-03-01,67,358000,7
2021-03-01,67,330000,7
2021-03-01,67,333000,7
2021-03-01,67,368000,7
2021-03-01,92,435000,6
2021-03-01,95,502000,6
2021-03-01,92,415000,6
2021-03-01,92,430000,6
2021-03-01,90,376000,19
2021-03-01,92,502000,6
2021-03-01,92,511000,6
2021-03-01,92,425000,6
2021-03-01,90,370000,19
2021-03-01,92,435000,6
2021-03-01,92,470000,13
2021-03-01,93,465000,5
2021-03-01,93,512888,5
2021-03-01,90,422000,19
2021-03-01,89,365000,19
2021-03-01,92,628000,4
2021-03-01,95,462000,9
2021-03-01,93,432000,8
2021-03-01,92,460000,10
2021-03-01,90,472000,12
2021-03-01,90,486000,15
2021-03-01,90,441000,15
2021-03-01,90,619000,12
2021-03-01,90,478000,15
2021-03-01,102,420000,22
2021-03-01,100,390000,22
2021-03-01,92,450000,17
2021-03-01,93,420000,17
2021-03-01,93,467000,5
2021-03-01,93,470000,5
2021-03-01,93,430000,5
2021-03-01,93,462888,5
2021-03-01,92,455000,6
2021-03-01,92,458000,6
2021-03-01,93,418000,5
2021-03-01,93,515000,5
2021-03-01,93,450000,5
2021-03-01,92,438000,6
2021-03-01,93,440000,5
2021-03-01,93,452888,5
2021-03-01,93,477000,5
2021-03-01,93,455000,5
2021-03-01,92,438000,6
2021-03-01,93,425000,5
2021-03-01,92,438000,6
2021-03-01,93,440000,5
2021-03-01,96,462000,11
2021-03-01,95,418000,9
2021-03-01,94,465000,8
2021-03-01,94,470000,8
2021-03-01,95,442000,9
2021-03-01,90,392000,16
2021-03-01,94,450000,9
2021-03-01,95,428888,17
2021-03-01,93,445000,9
2021-03-01,96,450000,11
2021-03-01,95,465888,9
2021-03-01,94,476800,9
2021-03-01,92,455000,6
2021-03-01,93,475000,5
2021-03-01,93,433888,8
2021-03-01,93,445000,4
2021-03-01,93,472888,4
2021-03-01,93,425000,4
2021-03-01,93,440000,4
2021-03-01,93,465000,4
2021-03-01,93,408000,6
2021-03-01,93,415000,4
2021-03-01,94,400000,18
2021-03-01,93,440000,4
2021-03-01,93,440000,6
2021-03-01,93,462500,4
2021-03-01,85,350000,21
2021-03-01,93,470000,4
2021-03-01,95,368000,21
2021-03-01,96,408000,22
2021-03-01,100,395000,22
2021-03-01,93,415000,11
2021-03-01,92,610000,6
2021-03-01,94,445000,10
2021-03-01,94,420000,10
2021-03-01,93,460000,7
2021-03-01,93,465000,5
2021-03-01,93,438000,7
2021-03-01,93,450888,7
2021-03-01,92,450000,7
2021-03-01,111,605000,6
2021-03-01,111,600000,6
2021-03-01,115,630000,6
2021-03-01,112,610000,6
2021-03-01,110,435000,20
2021-03-01,111,488000,20
2021-03-01,111,425000,19
2021-03-01,112,580000,6
2021-03-01,110,460000,19
2021-03-01,112,601888,6
2021-03-01,110,472000,20
2021-03-01,111,420000,19
2021-03-01,110,500000,18
2021-03-01,112,630000,6
2021-03-01,112,588000,6
2021-03-01,110,470000,19
2021-03-01,113,600000,5
2021-03-01,113,636000,5
2021-03-01,112,750000,4
2021-03-01,112,715000,4
2021-03-01,112,688000,4
2021-03-01,112,675000,4
2021-03-01,112,702500,4
2021-03-01,112,685000,4
2021-03-01,122,490000,22
2021-03-01,122,500000,22
2021-03-01,111,592000,15
2021-03-01,116,465000,21
2021-03-01,116,455000,21
2021-03-01,110,485000,20
2021-03-01,110,480000,20
2021-03-01,110,458888,20
2021-03-01,116,485000,21
2021-03-01,110,530000,20
2021-03-01,114,435000,20
2021-03-01,115,488888,20
2021-03-01,121,475000,20
2021-03-01,122,500000,22
2021-03-01,115,490000,22
2021-03-01,122,500000,22
2021-03-01,123,520000,22
2021-03-01,114,418000,17
2021-03-01,114,420000,17
2021-03-01,111,500000,17
2021-03-01,111,425000,17
2021-03-01,114,490000,17
2021-03-01,113,600000,5
2021-03-01,113,525000,5
2021-03-01,113,610000,6
2021-03-01,112,538000,6
2021-03-01,113,610000,5
2021-03-01,112,654000,5
2021-03-01,112,522000,5
2021-03-01,115,463000,17
2021-03-01,113,540000,8
2021-03-01,113,598888,5
2021-03-01,113,609000,5
2021-03-01,110,495000,16
2021-03-01,113,570000,4
2021-03-01,113,538000,4
2021-03-01,110,420000,18
2021-03-01,113,570000,4
2021-03-01,110,430000,16
2021-03-01,113,550000,4
2021-03-01,113,535000,4
2021-03-01,113,540000,4
2021-03-01,109,440000,20
2021-03-01,111,445000,20
2021-03-01,115,465000,21
2021-03-01,120,440000,22
2021-03-01,120,450000,22
2021-03-01,121,506000,22
2021-03-01,110,460000,20
2021-03-01,110,500000,18
2021-03-01,110,540000,20
2021-03-01,113,585000,5
2021-03-01,113,580000,5
2021-03-01,113,515000,5
2021-03-01,113,605000,5
2021-03-01,113,590000,5
2021-03-01,113,562000,5
2021-03-01,111,536800,6
2021-03-01,125,603000,19
2021-03-01,125,645000,18
2021-03-01,125,630000,18
2021-03-01,125,567000,18
2021-03-01,130,612000,20
2021-03-01,134,610000,20
2021-03-01,125,580000,20
2021-03-01,125,548000,20
2021-03-01,141,600000,22
2021-03-01,135,617000,22
2021-03-01,140,630000,23
2021-03-01,125,598000,19
2021-03-01,64,358000,43
2021-03-01,64,295000,43
2021-03-01,60,310000,36
2021-03-01,60,315000,36
2021-03-01,69,396000,36
2021-03-01,67,350000,36
2021-03-01,64,363000,36
2021-03-01,64,410000,36
2021-03-01,64,350000,35
2021-03-01,64,388000,35
2021-03-01,60,270000,36
2021-03-01,60,290000,37
2021-03-01,95,410000,36
2021-03-01,95,495000,36
2021-03-01,84,538888,34
2021-03-01,84,490000,36
2021-03-01,84,410000,36
2021-03-01,91,438000,36
2021-03-01,91,480000,37
2021-03-01,96,404500,37
2021-03-01,94,448000,36
2021-03-01,105,605000,32
2021-03-01,99,620000,22
2021-03-01,83,360000,35
2021-03-01,103,435000,34
2021-03-01,104,440000,29
2021-03-01,104,435000,29
2021-03-01,121,580000,36
2021-03-01,121,628000,36
2021-03-01,115,740000,22
2021-03-01,122,538000,32
2021-03-01,120,545000,23
2021-03-01,120,585000,23
2021-03-01,122,500000,29
2021-03-01,151,835000,36
2021-03-01,140,930000,23
2021-03-01,146,950000,32
2021-03-01,146,812888,32
2021-03-01,146,890000,32
2021-03-01,145,724000,24
2021-03-01,143,738000,24
2021-03-01,47,275000,6
2021-03-01,47,285000,6
2021-03-01,69,440000,6
2021-03-01,69,400000,6
2021-03-01,67,381000,6
2021-03-01,67,436000,6
2021-03-01,67,420000,6
2021-03-01,67,430000,6
2021-03-01,61,450000,7
2021-03-01,62,475000,7
2021-03-01,75,350000,39
2021-03-01,73,398000,37
2021-03-01,78,370000,37
2021-03-01,81,374000,37
2021-03-01,60,320000,38
2021-03-01,73,340000,37
2021-03-01,74,360000,37
2021-03-01,67,340000,37
2021-03-01,82,358000,34
2021-03-01,74,380000,36
2021-03-01,74,393000,37
2021-03-01,73,315000,37
2021-03-01,84,370000,37
2021-03-01,73,320000,37
2021-03-01,74,340000,37
2021-03-01,73,330000,37
2021-03-01,60,315000,36
2021-03-01,60,308000,36
2021-03-01,69,336000,36
2021-03-01,64,320000,34
2021-03-01,83,370000,34
2021-03-01,74,330000,33
2021-03-01,74,348000,36
2021-03-01,74,375000,34
2021-03-01,104,472000,32
2021-03-01,104,432000,32
2021-03-01,104,428000,32
2021-03-01,104,460000,33
2021-03-01,84,390000,33
2021-03-01,104,480000,33
2021-03-01,104,470000,33
2021-03-01,103,455000,33
2021-03-01,104,460000,32
2021-03-01,92,460000,36
2021-03-01,104,505000,33
2021-03-01,110,469800,27
2021-03-01,92,526888,6
2021-03-01,92,520000,6
2021-03-01,92,555000,6
2021-03-01,93,527000,4
2021-03-01,101,478888,24
2021-03-01,104,430000,32
2021-03-01,109,518000,32
2021-03-01,93,568888,6
2021-03-01,93,550000,6
2021-03-01,93,545000,6
2021-03-01,92,610000,13
2021-03-01,93,565000,6
2021-03-01,84,630000,7
2021-03-01,84,675000,7
2021-03-01,84,628000,7
2021-03-01,84,643000,7
2021-03-01,83,607000,7
2021-03-01,84,635000,7
2021-03-01,104,463000,39
2021-03-01,103,430000,37
2021-03-01,106,530000,37
2021-03-01,103,450000,37
2021-03-01,103,490000,37
2021-03-01,105,450000,37
2021-03-01,102,430000,36
2021-03-01,93,450000,37
2021-03-01,103,410000,37
2021-03-01,105,440000,37
2021-03-01,103,405000,36
2021-03-01,98,400000,36
2021-03-01,98,400000,36
2021-03-01,103,425000,37
2021-03-01,103,417000,37
2021-03-01,103,450000,37
2021-03-01,99,438000,36
2021-03-01,105,450000,36
2021-03-01,104,457000,36
2021-03-01,110,460000,28
2021-03-01,107,425000,26
2021-03-01,106,428000,25
2021-03-01,100,435000,24
2021-03-01,107,428000,25
2021-03-01,104,460000,36
2021-03-01,84,390000,35
2021-03-01,108,458000,35
2021-03-01,106,450000,24
2021-03-01,106,460000,24
2021-03-01,106,435000,24
2021-03-01,100,455000,24
2021-03-01,101,440000,24
2021-03-01,100,435000,24
2021-03-01,103,458000,24
2021-03-01,100,450000,24
2021-03-01,104,435000,32
2021-03-01,84,400000,35
2021-03-01,107,530000,26
2021-03-01,84,408000,36
2021-03-01,106,460000,32
2021-03-01,104,422000,33
2021-03-01,104,430000,32
2021-03-01,103,428000,34
2021-03-01,103,488888,34
2021-03-01,103,420000,33
2021-03-01,94,578000,4
2021-03-01,94,568000,4
2021-03-01,94,580000,4
2021-03-01,94,538000,4
2021-03-01,104,435000,37
2021-03-01,106,435888,37
2021-03-01,102,440000,37
2021-03-01,107,720000,10
2021-03-01,107,798000,10
2021-03-01,122,535000,32
2021-03-01,121,515000,33
2021-03-01,122,595000,33
2021-03-01,123,580000,33
2021-03-01,121,612000,34
2021-03-01,122,543000,32
2021-03-01,122,618000,24
2021-03-01,127,570000,33
2021-03-01,125,550000,27
2021-03-01,120,500000,28
2021-03-01,137,575000,28
2021-03-01,113,825000,13
2021-03-01,113,703888,6
2021-03-01,113,733000,6
2021-03-01,113,670000,6
2021-03-01,109,718000,13
2021-03-01,109,738888,13
2021-03-01,108,730000,13
2021-03-01,113,760000,6
2021-03-01,113,618000,6
2021-03-01,133,610000,37
2021-03-01,121,500000,36
2021-03-01,121,562500,36
2021-03-01,125,545000,28
2021-03-01,125,535000,28
2021-03-01,121,491000,25
2021-03-01,127,528000,26
2021-03-01,135,565000,26
2021-03-01,135,520888,26
2021-03-01,122,492000,25
2021-03-01,137,530000,26
2021-03-01,122,530000,36
2021-03-01,122,560000,36
2021-03-01,132,600000,28
2021-03-01,124,523000,24
2021-03-01,131,540000,25
2021-03-01,127,515000,28
2021-03-01,122,555000,28
2021-03-01,119,525000,24
2021-03-01,119,570000,24
2021-03-01,122,581888,33
2021-03-01,128,580000,26
2021-03-01,122,528000,33
2021-03-01,114,628000,4
2021-03-01,113,688000,4
2021-03-01,114,675000,4
2021-03-01,146,758000,33
2021-03-01,148,750000,36
2021-03-01,150,758000,36
2021-03-01,154,808000,33
2021-03-01,153,738000,28
2021-03-01,145,690000,28
2021-03-01,148,638800,35
2021-03-01,143,580000,35
2021-03-01,147,635000,27
2021-03-01,141,660000,24
2021-03-01,147,855000,26
2021-03-01,146,710000,32
2021-03-01,146,770000,33
2021-03-01,166,860000,34
2021-03-01,66,233888,48
2021-03-01,67,262000,50
2021-03-01,67,288000,51
2021-03-01,65,285000,53
2021-03-01,68,265000,51
2021-03-01,76,300000,49
2021-03-01,65,276000,53
2021-03-01,65,280000,49
2021-03-01,67,343000,51
2021-03-01,67,295000,50
2021-03-01,67,290000,50
2021-03-01,70,642000,9
2021-03-01,68,355000,49
2021-03-01,62,258000,48
2021-03-01,62,270000,48
2021-03-01,68,328000,49
2021-03-01,68,265000,52
2021-03-01,66,245000,51
2021-03-01,67,300000,50
2021-03-01,67,258000,51
2021-03-01,66,269000,51
2021-03-01,65,280000,45
2021-03-01,76,325000,45
2021-03-01,65,262000,45
2021-03-01,65,270000,45
2021-03-01,73,348000,37
2021-03-01,74,390000,37
2021-03-01,74,370000,37
2021-03-01,74,365000,37
2021-03-01,74,383888,37
2021-03-01,67,245000,50
2021-03-01,65,290000,48
2021-03-01,93,678000,4
2021-03-01,93,705000,4
2021-03-01,93,725000,4
2021-03-01,93,683000,4
2021-03-01,93,690000,4
2021-03-01,104,500000,33
2021-03-01,91,840000,9
2021-03-01,91,790000,9
2021-03-01,91,791000,9
2021-03-01,91,903000,9
2021-03-01,101,676000,22
2021-03-01,105,690000,24
2021-03-01,91,728000,15
2021-03-01,91,798888,15
2021-03-01,145,850000,52
2021-03-01,102,695000,24
2021-03-01,103,565000,23
2021-03-01,82,370000,45
2021-03-01,82,310000,46
2021-03-01,82,330000,45
2021-03-01,82,338000,46
2021-03-01,82,320000,45
2021-03-01,96,490000,37
2021-03-01,93,462000,37
2021-03-01,111,557000,37
2021-03-01,106,560000,37
2021-03-01,104,580000,37
2021-03-01,91,813000,12
2021-03-01,91,760000,12
2021-03-01,91,770000,12
2021-03-01,76,520000,12
2021-03-01,87,360000,48
2021-03-01,93,695000,4
2021-03-01,122,583000,32
2021-03-01,121,808000,26
2021-03-01,123,720000,35
2021-03-01,114,1095000,9
2021-03-01,114,1048888,9
2021-03-01,111,780000,19
2021-03-01,110,810000,15
2021-03-01,126,990000,19
2021-03-01,121,785888,25
2021-03-01,125,622000,28
2021-03-01,120,740000,23
2021-03-01,117,520000,45
2021-03-01,146,790000,26
2021-03-01,146,755000,32
2021-03-01,146,818000,35
2021-03-01,149,985000,28
2021-03-01,74,258000,39
2021-03-01,65,240000,47
2021-03-01,65,228888,45
2021-03-01,65,250000,47
2021-03-01,68,250000,40
2021-03-01,60,250000,34
2021-03-01,78,255000,45
2021-03-01,67,365000,6
2021-03-01,69,267000,36
2021-03-01,60,295000,36
2021-03-01,67,343888,6
2021-03-01,67,330000,6
2021-03-01,67,328000,6
2021-03-01,67,365000,6
2021-03-01,67,352000,6
2021-03-01,68,270000,36
2021-03-01,73,323000,36
2021-03-01,67,350000,5
2021-03-01,73,300000,28
2021-03-01,69,295000,26
2021-03-01,92,293000,44
2021-03-01,97,290000,42
2021-03-01,91,300000,44
2021-03-01,91,308800,44
2021-03-01,93,440000,8
2021-03-01,84,360000,33
2021-03-01,84,388000,33
2021-03-01,91,372000,23
2021-03-01,91,358000,23
2021-03-01,105,365000,25
2021-03-01,105,375000,25
2021-03-01,105,360000,25
2021-03-01,90,358000,18
2021-03-01,102,380000,24
2021-03-01,103,395000,24
2021-03-01,91,395000,24
2021-03-01,92,430000,6
2021-03-01,93,365000,24
2021-03-01,91,370000,24
2021-03-01,102,416000,21
2021-03-01,105,418000,22
2021-03-01,104,420000,22
2021-03-01,91,400000,21
2021-03-01,101,390000,21
2021-03-01,93,465000,4
2021-03-01,93,475000,4
2021-03-01,95,492000,6
2021-03-01,93,460000,4
2021-03-01,92,488000,6
2021-03-01,93,483888,4
2021-03-01,99,365000,24
2021-03-01,93,475000,4
2021-03-01,93,478000,4
2021-03-01,100,374000,23
2021-03-01,90,362000,22
2021-03-01,91,360000,24
2021-03-01,92,355000,24
2021-03-01,100,380000,24
2021-03-01,102,350000,24
2021-03-01,92,380000,24
2021-03-01,102,355000,24
2021-03-01,91,400000,24
2021-03-01,103,432000,21
2021-03-01,88,502000,4
2021-03-01,101,405088,24
2021-03-01,90,425000,17
2021-03-01,90,380000,17
2021-03-01,100,425000,23
2021-03-01,102,400000,23
2021-03-01,101,380000,23
2021-03-01,101,375000,23
2021-03-01,101,390000,23
2021-03-01,107,378000,36
2021-03-01,91,368000,34
2021-03-01,96,373000,34
2021-03-01,111,390000,25
2021-03-01,106,380000,25
2021-03-01,90,380000,28
2021-03-01,126,370000,45
2021-03-01,122,490000,33
2021-03-01,126,442000,25
2021-03-01,121,462000,24
2021-03-01,122,448000,24
2021-03-01,123,466000,22
2021-03-01,123,425000,22
2021-03-01,126,505000,21
2021-03-01,110,465000,20
2021-03-01,115,450000,21
2021-03-01,111,470000,20
2021-03-01,110,510000,20
2021-03-01,118,468000,25
2021-03-01,122,482000,24
2021-03-01,118,455000,25
2021-03-01,113,598000,4
2021-03-01,113,550888,4
2021-03-01,113,580000,4
2021-03-01,118,450000,24
2021-03-01,113,580000,4
2021-03-01,113,580000,4
2021-03-01,113,530000,4
2021-03-01,120,440000,24
2021-03-01,119,508000,24
2021-03-01,119,500000,24
2021-03-01,111,470000,21
2021-03-01,114,455000,19
2021-03-01,110,425000,17
2021-03-01,110,408000,17
2021-03-01,110,420000,17
2021-03-01,110,446000,17
2021-03-01,122,420000,23
2021-03-01,121,482000,23
2021-03-01,120,465000,22
2021-03-01,122,475000,23
2021-03-01,137,480000,27
2021-03-01,126,430000,36
2021-03-01,132,552000,27
2021-03-01,128,448000,25
2021-03-01,128,438000,26
2021-03-01,136,500000,25
2021-03-01,138,508000,25
2021-03-01,123,495000,25
2021-03-01,173,768000,26
2021-03-01,174,678000,26
2021-03-01,184,630000,26
2021-03-01,173,680000,26
2021-03-01,143,640000,22
2021-03-01,131,550000,20
2021-03-01,138,550000,25
2021-03-01,143,630000,21
2021-03-01,131,625000,21
2021-03-01,142,610000,22
2021-03-01,174,715000,26
2021-03-01,145,638000,25
2021-03-01,189,800000,27
2021-03-01,47,260000,6
2021-03-01,48,210000,8
2021-03-01,48,250000,8
2021-03-01,67,320000,6
2021-03-01,67,322000,6
2021-03-01,64,292000,34
2021-03-01,68,291000,37
2021-03-01,67,305000,36
2021-03-01,68,298000,37
2021-03-01,67,300000,36
2021-03-01,68,268000,37
2021-03-01,67,330000,36
2021-03-01,68,298000,37
2021-03-01,74,288000,36
2021-03-01,73,287500,33
2021-03-01,64,285000,33
2021-03-01,67,350000,6
2021-03-01,74,305000,33
2021-03-01,74,300000,38
2021-03-01,74,325000,34
2021-03-01,64,273000,35
2021-03-01,68,345000,5
2021-03-01,73,300000,33
2021-03-01,67,285000,39
2021-03-01,67,322000,36
2021-03-01,74,305000,36
2021-03-01,67,300000,37
2021-03-01,68,300000,37
2021-03-01,67,318000,36
2021-03-01,67,300000,36
2021-03-01,66,323000,36
2021-03-01,67,295000,35
2021-03-01,67,308000,36
2021-03-01,67,338000,36
2021-03-01,68,290000,36
2021-03-01,67,322000,36
2021-03-01,74,303000,34
2021-03-01,67,360888,6
2021-03-01,67,335000,6
2021-03-01,67,333000,6
2021-03-01,67,350000,6
2021-03-01,67,342888,8
2021-03-01,73,310888,33
2021-03-01,64,299000,34
2021-03-01,64,300000,34
2021-03-01,64,276000,34
2021-03-01,70,273000,34
2021-03-01,92,435000,6
2021-03-01,92,432000,6
2021-03-01,92,432000,6
2021-03-01,92,418000,6
2021-03-01,93,412000,9
